"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","CauseCat"
,"08","03","BNSF","KS0308119",,,,,"08","03","BNSF","KS0308119",,,"08","03","27",10.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","AMARILLO","2.5","48",65.00,"2","1","009","R","CBTM","1",17041.00,"1","Y","SINGLE BRANCH TRACK","2","065.31","1","AMTX","010380","018","Y","AMTX","010380","018","Y",2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20000.00,48500.00,"E51C",,0.00,0.00,0.00,0.00,"E51C","1","2","009",68500.00,,"48C375",0.00,"000000",0.00,"1","0","1","0","04","15","04","15","1","5",,"1L",,"KANSAS","L",187.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"POTTER","375","","","","N",,,"C-BTMAMH0-24 CREW SHOVING THEIR TRAIN NORTHWARD OFF THE BOISE CITY MAIN ONTO THE ASARCO SPUR WHEN TH","E AMTX 10380 DERAILED AT THE SWITCH AND CONTINUED NORTHWARD FOR APPROXIMATELY 900 FEET.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","03","BNSF","KS0308120",,,,,"08","03","BNSF","KS0308120",,,"08","03","31",12.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"KANSAS","MULVANE","225.3","20",53.00,"2","2","025","R","GCOK","4",13195.00,"1","Y","MAIN TRACK 2","2","0.00","1","BN","449316","014","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,229678.00,184458.00,"T101","",0.00,0.00,0.00,0.00,"T101","1","2","025",414136.00,,"20C191",0.00,"000000",0.00,"1","0","1","1","02","45","02","45","1","6",,"1L",,"KANSAS","E",99.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"SUMNER","191","","","","N",,,"LOADED GRAIN TRAIN G-COKSBD8-27 DERAILED 13 CARS DUE TO CROSS LEVEL OF TRACK IRREGULAR (AT JOINTS).","","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","BNSF","KS0408102",,,"","","08","04","BNSF","KS0408102",,"","08","04","08",6.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"KANSAS","WICHITA","","20",41.00,"2","2","006","E","YWIC","3",0.00,"7","Y","102","1","","2","EQUX","620363","004","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,13.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,19166.00,2500.00,"T403","",0.00,0.00,0.00,0.00,"T403","2","1","006",21666.00,,"20C173",0.00,"000000",0.00,"1","0","1","1","03","10","03","10","1","6",,"1L",,"KANSAS","N",163.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"SEDGWICK","173","","","","N","",,"DURING A DRAG AND SHOVE MOVE, CARS DERAILED AS A RESULT OF A WHEEL CLIMBING A SWITCH POINT.  THE CAU","SE APPEARS TO BE THE DESIGN OR LAYOUT OF THIS SECTION OF TRACK.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","04","BNSF","KS0408107",,,,,"08","04","BNSF","KS0408107",,,"08","04","18",9.00,0.00,"PM","12",0.00,0.00,0.00,0.00,"KANSAS","PUTNAM","192.8","20",50.00,"4","1","020","E","QLAC","3",6549.00,"1","Y","SINGLE MAIN 1","4","055.58","1","BNSF","253078","027","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26200.00,0.00,"H402",,0.00,0.00,0.00,0.00,"H402","1","4","020",50200.00,,"20C079",0.00,"000000",0.00,"1","0","1","0","02","50","02","50","1","6",,"1L",,"KANSAS","EO",309.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HARVEY","079","00","00","","N",,,"MAINTENANCE OF WAY CREW PASSED RED SIGNAL OUT THE WEST END OF PUTNAM SIDING.  THE TAMPER STRUCK THE","RIGHT SIDE OF TRAIN Q-LACCHI3-16  CAUSING DAMAGE TO THREE CARS.  TAMPER WAS ALSO SEVERELY DAMAGE.  S","ECONDARY METHOD OF OPERATION  ""O""  - OTHER (SPECIFY):  TRACK AND TIME. TRAIN CONTAINED ARTICULATED E","QUIPMENT.","","","","","","","","","","","","0",0.00,0.00,
,"08","04","BNSF","KS0408107",,,,,"08","04","BNSF","KS0408107",,,"08","04","18",9.00,0.00,"PM","12",0.00,0.00,0.00,0.00,"KANSAS","PUTNAM","192.8","20",50.00,"4","1","003","E",,"4",0.00,"9","Y","SINGLE MAIN 1","4","055.58","1","SC","000022","001","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23000.00,1000.00,"H402",,0.00,0.00,0.00,0.00,"H402","1","4","020",50200.00,,"20C079",0.00,"000000",0.00,"2","0","0","0","09","","","","3","6",,"1L",,"KANSAS","EO",310.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HARVEY","079","00","00","","N",,,"MAINTENANCE OF WAY CREW PASSED RED SIGNAL OUT THE WEST END OF PUTNAM  SIDING.  THE TAMPER STRUCK THE","RIGHT SIDE OF TRAIN Q-LACCHI3-16  CAUSING DAMAGE TO THREE CARS.  TAMPER WAS ALSO SEVERELY DAMAGE.","SECONDARY METHOD OF OPERATION  ""O""  - OTHER (SPECIFY):  TRACK AND TIME. TRAIN CONTAINED ARTICULATED","EQUIPMENT.","","","","","","","","","","","","0",0.00,0.00,
,"08","04","BNSF","KS0408109",,,,,"08","04","BNSF","KS0408109",,,"08","04","11",11.00,5.00,"AM","01",2.00,0.00,0.00,0.00,"KANSAS","LUBBOCK",,"48",75.00,"2","1","003","E","LKAN","4",2354.00,"1","Y","102","1",,"2","BNSF","008085","002",,,,"000",,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9846.00,0.00,"H307",,0.00,0.00,0.00,0.00,"H307","2","1","005",13148.00,,"48C303",0.00,"000000",0.00,"1","0","1","1","01","05","01","05","3","5",,"1L",,"KANSAS","L",309.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"LUBBOCK","303","00","00","","N",,,"L-KAN3421-11I HAD RECEIVED A TRACK WARRANT AND WERE TRYING TO LEAVE THE WEST END OF THE UPPER YARD.","THE Y-LUB1022-11A WAS SWITCHING ON THE LEAD AND BEGAN TO PULL THERE RCO UNITS WESTWARD FOR SWITCHIN","G MOVE WHEN THEY RAN INTO THE L-KAN3421-11I CAUSING THE BNSF 2245 TO DERAIL.  NO HAZARDOUS MATERIALS","LEAKING.","","","","","","","","","","","","0",0.00,0.00,
,"08","04","BNSF","KS0408109",,,,,"08","04","BNSF","KS0408109",,,"08","04","11",11.00,5.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","LUBBOCK",,"48",75.00,"2","1","005","E","YLUB","4",0.00,"7","Y","102","1",,"2","BNSF","002245","001",,,,"000",,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802.00,2500.00,"H307",,0.00,0.00,0.00,0.00,"H307","2","1","005",13148.00,,"48C303",0.00,"000000",0.00,"0","0","1","1","","","04","34","1","5",,"1L",,"KANSAS","L",309.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"LUBBOCK","303","00","00","","N",,,"L-KAN3421-11I HAD RECEIVED A TRACK WARRANT AND WERE TRYING TO LEAVE THE WEST END OF THE UPPER YARD.","THE Y-LUB1022-11A WAS SWITCHING ON THE LEAD AND BEGAN TO PULL THERE RCO UNITS WESTWARD FOR SWITCHIN","G MOVE WHEN THEY RAN INTO THE L-KAN3421-11I CAUSING THE BNSF 2245 TO DERAIL.  NO HAZARDOUS MATERIALS","LEAKING.","","","","","","","","","","","","1",0.00,0.00,
,"08","04","BNSF","KS0408200",,,,,"08","04","BNSF","KS0408200",,"014543G","08","04","07",3.00,30.00,"PM","07",0.00,0.00,0.00,0.00,"KANSAS","PAMPA","498.6","48",7.00,"2","1","010","E",,"3",0.00,"9","Y","MAIN TRACK NO 2","5","076.53","1","BNX","400416","001","N",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44000.00,0.00,"M302",,0.00,0.00,0.00,0.00,"M302","1","5","010",44000.00,,"48C179",0.00,"000000",0.00,"1","0","0","0","08","30",,,"1","5",,"1L",,"KANSAS","E",258.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"GRAY","179","00","00","","N",,,"THE 6700 JACKSON TAMPER WAS EASTBOUND APPROACHING DOT CROSSING 014543G.  THE JACKSON TAMPER PROCEEDE","D THRU THE CROSSING AND A MOTOR VEHICLE PROCEEDED THRU THE CROSSING SOUTHBOUND WHERE THEY COLLIDED.","CROSSING WARNING IS NOT ACTIVATED BY ON -TRACK EQUIPMENT.","","","","","","","","","","","","","0",0.00,0.00,
,"08","05","BNSF","KS0508103",,,,,"08","05","BNSF","KS0508103",,,"08","05","09",12.00,45.00,"PM","01",37.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",65.00,"2","2","006","R","YKCK","4",0.00,"7","Y","4029","1",,"2","MLLX","010700","003","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,46.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7800.00,100.00,"H599",,0.00,0.00,0.00,0.00,"H599","2","1","006",15500.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","04","46","3","6",,"1L",,"KANSAS","N",387.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","00","00","","N",,,"RCO JOB Y KCK1022 09A IN PROCESS OF PULLING TRACK 4029 ONTO THE HUMP LEAD TO HUMP.  YARD HELPER PUT","CONTROL OF OCU IN REVERSE POSITION BY MISTAKE, SHOVED TRACK 4029 EAST STRIKING YARD JOB Y KCK1061 09","A WORKING ON THE RIP LEAD DERAILING MLLX 10700 RESULTING IN IT LEANING AND INTO THE SIDE OF STANDING","LOCOMOTIVES ON EAST END OF ADJACENT TRACK 4028.  NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","3",0.00,0.00,
,"08","05","BNSF","KS0508103",,,,,"08","05","BNSF","KS0508103",,,"08","05","09",12.00,45.00,"PM","01",3.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",65.00,"2","2","000","R","YKCK","3",0.00,"7","Y","4029","1",,"2","WC","054099","007","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5400.00,0.00,"H599",,0.00,0.00,0.00,0.00,"H599","2","1","006",15500.00,,"20C209",0.00,"000000",0.00,"1","0","1","1","04","46","04","46","3","6",,"1L",,"KANSAS","N",387.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","00","00","","N",,,"RCO JOB Y KCK1022 09A IN PROCESS OF PULLING TRACK 4029 ONTO THE HUMP LEAD TO HUMP.  YARD HELPER PUT","CONTROL OF OCU IN REVERSE POSITION BY MISTAKE, SHOVED TRACK 4029 EAST STRIKING YARD JOB Y KCK1061 09","A WORKING ON THE RIP LEAD DERAILING MLLX 10700 RESULTING IN IT LEANING AND INTO THE SIDE OF STANDING","LOCOMOTIVES ON EAST END OF ADJACENT TRACK 4028.  NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","0",0.00,0.00,
,"08","05","BNSF","KS0508103",,,,,"08","05","BNSF","KS0508103",,,"08","05","09",12.00,45.00,"PM","01",21.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",65.00,"2","2","000","R","HMEM","4",7990.00,"1","N","4029","1",,"2","BNSF","007705","001",,,,"000",,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2200.00,0.00,"H599",,0.00,0.00,0.00,0.00,"H599","2","1","006",15500.00,,"20C209",0.00,"000000",0.00,"0","0","0","0",,"","","","1","6",,"1L",,"KANSAS","N",387.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","00","00","","N",,,"RCO JOB Y KCK1022 09A IN PROCESS OF PULLING TRACK 4029 ONTO THE HUMP LEAD TO HUMP.  YARD HELPER PUT","CONTROL OF OCU IN REVERSE POSITION BY MISTAKE, SHOVED TRACK 4029 EAST STRIKING YARD JOB Y KCK1061 09","A WORKING ON THE RIP LEAD DERAILING MLLX 10700 RESULTING IN IT LEANING AND INTO THE SIDE OF STANDING","LOCOMOTIVES ON EAST END OF ADJACENT TRACK 4028.  NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","0",0.00,0.00,
,"08","05","BNSF","KS0508110",,,,,"08","05","BNSF","KS0508110",,,"08","05","14",10.00,15.00,"PM","01",36.00,1.00,0.00,0.00,"KANSAS","CLETA","580.7","48",75.00,"4","1","035","R","MSLA","3",8093.00,"1","Y","SINGLE MAIN TRACK","4","014.06","1","GATX","003267","118","Y","GATX","003267","118","Y",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,68.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,14400.00,231308.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","4","035",245708.00,,"48C381",0.00,"000000",0.00,"1","0","2","0","09","10","09","10","1","5",,"1L",,"KANSAS","J",276.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"RANDALL","381","","","","N",,,"M SLAAMS1 14A TRAVELING EAST ON PLAINVIEW EXPERIENCED UDE WITH HEAD END AT MP 575.2.  CREW IDENTIFIE","D CAR GATX 3267 DERAILED AT MP 576. 1.  FOUND POD AT CROSSING MP 580.7 AND FOUND AXLE FROM CAR GATX","3267 WITH BURNED OFF JOURNAL AT MP 578.1.  NO HAZARDOUS MATERIALS RELEASING.","","","","","","","","","","","","","0",0.00,0.00,
,"08","05","BNSF","KS0508131",,,,,"08","05","BNSF","KS0508131",,,"08","05","31",5.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","NEWTON",,"20",67.00,"1","1","005","E","YNEW","3",0.00,"7","Y","8103","1",,"2","CN","623973","020","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,5083.00,1400.00,"H310",,0.00,0.00,0.00,0.00,"H310","2","1","005",9307.00,,"20C079",0.00,"000000",0.00,"1","0","1","1","06","30","06","30","1","6",,"1L",,"KANSAS","N",252.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HARVEY","079","00","00","","N",,,"Y NEW3021 30A KICKED 2 CARS INTO 8102 TRACK THEN WORKED IN 8103 TRACK.  THE 2 CARS THAT WERE KICK TO","8102 ROLLED OUT AND COLLIDED WITH THE CUT MOVING IN 8103 TRACK.  THIS RESULTED IN 3 CARS ON THEIR S","IDE AND 1 DERAILED.  NO HAZARDOUS MATERIALS LEAKING-","","","","","","","","","","","","","0",0.00,0.00,
,"08","05","BNSF","KS0508131",,,,,"08","05","BNSF","KS0508131",,,"08","05","31",5.00,30.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","NEWTON",,"20",67.00,"1","1","003","E",,"3",0.00,"6","N","8103","1",,"2","IC","977194","001","Y",,,"000",,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,2824.00,0.00,"H310",,0.00,0.00,0.00,0.00,"H310","2","1","005",9307.00,,"20C079",0.00,"000000",0.00,"0","0","0","0",,,,"","3","6",,"1L",,"KANSAS","N",252.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HARVEY","079","00","00","","N",,,"Y NEW3021 30A KICKED 2 CARS INTO 8102 TRACK THEN WORKED IN 8103 TRACK.  THE 2 CARS THAT WERE KICK TO","8102 ROLLED OUT AND COLLIDED WITH THE CUT MOVING IN 8103 TRACK.  THIS RESULTED IN 3 CARS ON THEIR S","IDE AND 1 DERAILED.  NO HAZARDOUS MATERIALS LEAKING-","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","BNSF","KS0608106",,,,,"08","06","BNSF","KS0608106",,,"08","06","15",9.00,30.00,"PM","01",3.00,0.00,0.00,0.00,"KANSAS","EULA","281.5","20",83.00,"4","3","000","R","QCHI","4",6578.00,"1","Y","MAIN TRACK NO 2","5","064.79","1","BNSF","211378","005","Y",,,"000",,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,290000.00,1000.00,"M105",,0.00,0.00,0.00,0.00,"M105","1","5","000",291000.00,,"20C077",0.00,"000000",0.00,"1","0","1","0","01","","01","","1","6",,"1L",,"KANSAS","E",207.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"HARPER","077","","","","N",,,"TRAIN WAS STOPPED ON M2 AT MP 281.5 WAITING ON HIGH WIND REPORTED.  TRAIN REPORTED GOING INTO EMERGE","NCY AND INSPECTION REVEALED FOUR CARS DERAILED ON THEIR SIDES BLOCKING M1.  NO HAZARDOUS MATERIALS L","EAKING.","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","BNSF","KS0608116",,,,,"08","06","BNSF","KS0608116",,,"08","06","24",12.00,29.00,"PM","01",37.00,2.00,0.00,0.00,"KANSAS","NEOSHO RAPIDS","102.0","20",84.00,"2","1","054","R","HPTX","3",8223.00,"1","Y","DOUBLE MAIN TRACK","5","086.13","1","NS","194953","080","N","NS","194953","080","N",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,36.00,0.00,0.00,2.00,0.00,11.00,0.00,0.00,525200.00,95000.00,"E4TC",,0.00,0.00,0.00,0.00,"E4TC","1","5","054",620200.00,,"20C111",0.00,"000000",0.00,"1","0","1","0","10","29","10","29","1","6",,"1L",,"KANSAS","E",107.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"LYON","111","","","","N",,,"H-PTXGAL1-20, RUNNING ON STRAIGHT TRACK, WENT INTO EMERGENCY AND DERAILED LAST 13 CARS.  NO HAZMAT L","EAKING.","","","","","","","","","","","","","","0",0.00,0.00,
,"08","06","BNSF","KS0608119",,,,,"08","06","BNSF","KS0608119",,,"08","06","25",1.00,6.00,"AM","12",4.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",78.00,"4","1","008","R","YKCK","4",0.00,"7","Y","4907","1",,"2","BNSF","006270","001",,,,"000",,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4500.00,50.00,"H307",,0.00,0.00,0.00,0.00,"H307","2","1","008",54550.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","02","36","3","6",,"1L",,"KANSAS","N",233.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","00","00","","N",,,"Y-KCK3012-24 WAS PULLING A CUT OF 8 CARS OUT OF THE RECEIVER.  HELPER WAS ON THE GROUND PROTECTING T","HE POINT AND FAILED TO CONTROL SPEED OF MOVEMENT, IMPACTING THE SIDE OF Y-KCK2022-24 ON HUMP LEAD 2.","NO HAZARDOUS MATERIALS LEAKING.","","","","","","","","","","","","","3",0.00,0.00,
,"08","06","BNSF","KS0608119",,,,,"08","06","BNSF","KS0608119",,,"08","06","25",1.00,6.00,"AM","12",3.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",78.00,"4","1","005","E","YKCK","3",0.00,"7","Y","4907","1",,"2","AOK","113137","055","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,69.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,50000.00,0.00,"H307",,0.00,0.00,0.00,0.00,"H307","2","1","008",54550.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","09","07","1","6",,"1L",,"KANSAS","N",233.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","00","00","","N",,,"Y-KCK3012-24 WAS PULLING A CUT OF 8 CARS OUT OF THE RECEIVER.  HELPER WAS ON THE GROUND PROTECTING T","HE POINT AND FAILED TO CONTROL SPEED OF MOVEMENT, IMPACTING THE SIDE OF Y-KCK2022-24 ON HUMP LEAD 2.","NO HAZARDOUS MATERIALS LEAKING.","","","","","","","","","","","","","2",0.00,0.00,
,"08","06","BNSF","KS0608122",,,,,"08","06","BNSF","KS0608122",,,"08","06","28",12.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",74.00,"4","2","002","E","YKCK","3",0.00,"7","Y","761","1",,"2","CEFX","080812","010","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6700.00,2400.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","002",9100.00,,"20C209",0.00,"000000",0.00,"1","0","1","1","01","45","01","45","1","6",,"1L",,"KANSAS","N",394.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","","","","N",,,"Y-KCK3163-27A HAD MADE A JOINT ON 761 TRACK AS THEY BEGAN TO PULL THE CUT OF CARS OUT OF THE TRACK W","HEN THE CEFX80812 A LOADED CEMENT CAR WENT ON THE GROUND.  AN EXAMINATION OF THE TRACK REVEALED THAT","MANY TIES NEAR THE END OF THE TRACK IN THE AREA OF THE BUMPER STOPS WERE MISSING OR DAMAGED.  THE M","ARKS ON THE RAIL INDICATE THAT THE RAIL ROLLED DUE TO WIDE GAGE CAUSED BY POOR TIE CONDITIONS.","","","","","","","","","","","","0",0.00,0.00,
,"08","06","BNSF","KS0608125",,,,,"08","06","BNSF","KS0608125",,,"08","06","28",5.00,45.00,"PM","01",11.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",83.00,"3","2","014","R","YKCK","3",0.00,"7","Y","2048","1",,"2","DTTX","720328","012","Y",,,"000",,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,0.00,26.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7203.00,2500.00,"M411",,0.00,0.00,0.00,0.00,"M411","2","1","014",9703.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","09","46","1","6",,"1L",,"KANSAS","N",321.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","","","","N",,,"YKAN1022-28A DURING NORMAL CLASSIFICATION OPERATIONS THE BNSF 236002 WAS HUMPED INTO TRACK 2048.  TH","IS WAS AN ARTICULATED INTERMODAL FIVE PACKER.  THE CAR WAS SLOWING DOWN RAPIDLY IN TRACK 3048 WHEN T","HE DTTX720328 CAUGHT UP TO THE CAR IN 2048 BYPASSING THE COUPLERS AND DERAILING THE CAR.  NO HAZARDO","US MATERIALS LEAKING.","","","","","","","","","","","","3",0.00,0.00,
,"08","06","BNSF","KS0608126",,,,,"08","06","BNSF","KS0608126",,,"08","06","28",6.00,20.00,"PM","01",27.00,0.00,0.00,0.00,"KANSAS","KANSAS CITY",,"20",83.00,"3","2","005","E","YKCK","3",0.00,"7","Y","2020","1",,"2","JTTX","354025","064","N",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,47.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,19643.00,1200.00,"T199",,0.00,0.00,0.00,0.00,"T199","2","1","005",20843.00,,"20C209",0.00,"000000",0.00,"0","0","1","1","","","05","50","1","6",,"1L",,"KANSAS","N",271.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"WYANDOTTE","209","","","","N",,,"Y-KCK2012-28A ONE INTERMODAL CAR DERAILED PRIOR TO REACHING GROUP TWO.  THIS CAR WAS AN ARTICULATED","CAR EMPTY, SLATED FOR TRACK 2020.  THE CAR DERAILED BELOW THE MASTER RETARDER AT THE FROG DUE TO LOW","SPOT HAVING IRREGULAR TRACK GEOMETRY.  NO HAZARDOUS MATERIALS LEAKING.","","","","","","","","","","","","","3",0.00,0.00,
,"08","07","BNSF","KS0708101",,,"","","08","07","BNSF","KS0708101",,"","08","07","01",9.00,10.00,"AM","01",21.00,0.00,0.00,0.00,"KANSAS","LEBO","95.3","20",80.00,"2","1","038","R","HGAL","4",6358.00,"1","Y","DOUBLE MAIN TRACK","5","086.13","1","PHMX","004409","019","Y",,,"000",,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,69.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30000.00,300.00,"M204","T102",0.00,0.00,0.00,0.00,"M204","1","5","038",30300.00,,"20C031",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","6",,"1L",,"KANSAS","E",100.00,,"2008",0.00,0.00,0.00,0.00,0.00,0.00,"COFFEY","031","","","","N",,,"HIGH/WIDE CAR DERAILED 5 AXELS AS IT WENT THROUGH THE CROSS-OVER.  NO HAZARDOUS MATERIALS RELEASING.","","","","","","","","","","","","","","","0",0.00,0.00,
